id,product_id/id,name,life_date,checksum,removal_date,alert_date
__import__.stock_production_lot_180262_1413013,__import__.product_1413013,180262,2019-09-30 00:00:00,661,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_180263_1413020,__import__.product_1413020,180263,2019-09-30 00:00:00,535,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_180557_1413082,__import__.product_1413082,180557,2020-03-31 00:00:00,416,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_B294A01_1416437,__import__.product_1416437,B294A01,2020-04-30 00:00:00,566,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_81907700_1416700,__import__.product_1416700,81907700,2021-02-28 00:00:00,407,2021-01-29 00:00:00,2020-11-30 00:00:00
__import__.stock_production_lot_6U5A_1418367,__import__.product_1418367,6U5A,2019-10-31 00:00:00,437,2019-10-01 00:00:00,2019-08-02 00:00:00
__import__.stock_production_lot_101520_1421825,__import__.product_1421825,101520,2019-10-31 00:00:00,982,2019-10-01 00:00:00,2019-08-02 00:00:00
__import__.stock_production_lot_1604170_1423771,__import__.product_1423771,1604170,2018-09-30 00:00:00,576,2018-08-31 00:00:00,2018-07-02 00:00:00
__import__.stock_production_lot_120618_1429935,__import__.product_1429935,120618,2023-06-30 00:00:00,327,2023-05-31 00:00:00,2023-04-01 00:00:00
__import__.stock_production_lot_L001_1430297,__import__.product_1430297,L001,2020-04-30 00:00:00,433,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_KP0C463_1435981,__import__.product_1435981,KP0C463,2022-02-28 00:00:00,479,2022-01-29 00:00:00,2021-11-30 00:00:00
__import__.stock_production_lot_XE163_1445964,__import__.product_1445964,XE163,2019-12-12 00:00:00,908,2019-11-12 00:00:00,2019-09-13 00:00:00
__import__.stock_production_lot_311019_1445964,__import__.product_1445964,311019,2019-10-31 00:00:00,878,2019-10-01 00:00:00,2019-08-02 00:00:00
__import__.stock_production_lot_6C1032F_1447416,__import__.product_1447416,6C1032F,2019-03-30 00:00:00,984,2019-02-28 00:00:00,2018-12-30 00:00:00
__import__.stock_production_lot_8C0995B_1447416,__import__.product_1447416,8C0995B,2021-03-26 00:00:00,384,2021-02-24 00:00:00,2020-12-26 00:00:00
__import__.stock_production_lot_20941803_1448091,__import__.product_1448091,20941803,2020-03-31 00:00:00,287,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_L367A01_1448109,__import__.product_1448109,L367A01,2020-10-31 00:00:00,916,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_L362A01_1448117,__import__.product_1448117,L362A01,2020-10-31 00:00:00,360,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_300419_1448638,__import__.product_1448638,300419,2019-04-30 00:00:00,537,2019-03-31 00:00:00,2019-01-30 00:00:00
__import__.stock_production_lot_300419_1448646,__import__.product_1448646,300419,2019-04-30 00:00:00,647,2019-03-31 00:00:00,2019-01-30 00:00:00
__import__.stock_production_lot_300919_1448646,__import__.product_1448646,300919,2019-09-30 00:00:00,809,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_16100810_1451350,__import__.product_1451350,16100810,2021-10-08 00:00:00,820,2021-09-08 00:00:00,2021-07-10 00:00:00
__import__.stock_production_lot_A461A01_1451843,__import__.product_1451843,A461A01,2019-11-30 00:00:00,618,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_17F20174_1455146,__import__.product_1455146,17F20174,2022-05-31 00:00:00,339,2022-05-01 00:00:00,2022-03-02 00:00:00
__import__.stock_production_lot_26633_1457498,__import__.product_1457498,26633,2019-03-31 00:00:00,326,2019-03-01 00:00:00,2018-12-31 00:00:00
__import__.stock_production_lot_26633_1457506,__import__.product_1457506,26633,2019-03-31 00:00:00,926,2019-03-01 00:00:00,2018-12-31 00:00:00
__import__.stock_production_lot_27386_1457506,__import__.product_1457506,27386,2019-08-31 00:00:00,328,2019-08-01 00:00:00,2019-06-02 00:00:00
__import__.stock_production_lot_17H03230_1465814,__import__.product_1465814,17H03230,2022-08-31 00:00:00,578,2022-08-01 00:00:00,2022-06-02 00:00:00
__import__.stock_production_lot_16F29176_1465822,__import__.product_1465822,16F29176,2021-06-30 00:00:00,143,2021-05-31 00:00:00,2021-04-01 00:00:00
__import__.stock_production_lot_17K17986_1465822,__import__.product_1465822,17K17986,2022-11-30 00:00:00,424,2022-10-31 00:00:00,2022-09-01 00:00:00
__import__.stock_production_lot_C736352A_1465830,__import__.product_1465830,C736352A,2021-02-28 00:00:00,812,2021-01-29 00:00:00,2020-11-30 00:00:00
__import__.stock_production_lot_806294A_1483890,__import__.product_1483890,806294A,2020-02-06 00:00:00,260,2020-01-07 00:00:00,2019-11-08 00:00:00
__import__.stock_production_lot_806294D_1483890,__import__.product_1483890,806294D,2020-02-06 00:00:00,609,2020-01-07 00:00:00,2019-11-08 00:00:00
__import__.stock_production_lot_819291C_1483890,__import__.product_1483890,819291C,2020-05-08 00:00:00,488,2020-04-08 00:00:00,2020-02-08 00:00:00
__import__.stock_production_lot_2276B_1483957,__import__.product_1483957,2276B,2021-10-31 00:00:00,426,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_2185B_1483973,__import__.product_1483973,2185B,2021-03-31 00:00:00,295,2021-03-01 00:00:00,2020-12-31 00:00:00
__import__.stock_production_lot_2275B_1483973,__import__.product_1483973,2275B,2021-10-31 00:00:00,365,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_7E1537AC_1484047,__import__.product_1484047,7E1537AC,2020-05-17 00:00:00,713,2020-04-17 00:00:00,2020-02-17 00:00:00
__import__.stock_production_lot_7E2669AA_1484047,__import__.product_1484047,7E2669AA,2019-09-20 00:00:00,342,2019-08-21 00:00:00,2019-06-22 00:00:00
__import__.stock_production_lot_8E0822A_1484054,__import__.product_1484054,8E0822A,2020-03-11 00:00:00,838,2020-02-10 00:00:00,2019-12-12 00:00:00
__import__.stock_production_lot_0172732_1489301,__import__.product_1489301,0172732,2020-09-30 00:00:00,418,2020-08-31 00:00:00,2020-07-02 00:00:00
__import__.stock_production_lot_0182063_1489301,__import__.product_1489301,0182063,2021-07-31 00:00:00,444,2021-07-01 00:00:00,2021-05-02 00:00:00
__import__.stock_production_lot_170603_1500025,__import__.product_1500025,170603,2022-05-31 00:00:00,165,2022-05-01 00:00:00,2022-03-02 00:00:00
__import__.stock_production_lot_170714_1500025,__import__.product_1500025,170714,2022-06-30 00:00:00,351,2022-05-31 00:00:00,2022-04-01 00:00:00
__import__.stock_production_lot_777272005_1505010,__import__.product_1505010,777272005,2021-10-31 00:00:00,449,2021-10-01 00:00:00,2021-08-02 00:00:00
__import__.stock_production_lot_6UPCA_1509025,__import__.product_1509025,6UPCA,2020-04-30 00:00:00,688,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_1324604_1510627,__import__.product_1510627,1324604,2018-11-30 00:00:00,350,2018-10-31 00:00:00,2018-09-01 00:00:00
__import__.stock_production_lot_1627901_1510627,__import__.product_1510627,1627901,2019-05-31 00:00:00,538,2019-05-01 00:00:00,2019-03-02 00:00:00
__import__.stock_production_lot_1727301_1510627,__import__.product_1510627,1727301,2019-06-30 00:00:00,659,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_1522614_1510635,__import__.product_1510635,1522614,2019-03-31 00:00:00,401,2019-03-01 00:00:00,2018-12-31 00:00:00
__import__.stock_production_lot_1559014_1510635,__import__.product_1510635,1559014,2019-03-31 00:00:00,382,2019-03-01 00:00:00,2018-12-31 00:00:00
__import__.stock_production_lot_2813825_1510635,__import__.product_1510635,2813825,2021-01-31 00:00:00,981,2021-01-01 00:00:00,2020-11-02 00:00:00
__import__.stock_production_lot_2836562_1510643,__import__.product_1510643,2836562,2021-02-28 00:00:00,232,2021-01-29 00:00:00,2020-11-30 00:00:00
__import__.stock_production_lot_2548865_1510650,__import__.product_1510650,2548865,2020-08-31 00:00:00,271,2020-08-01 00:00:00,2020-06-02 00:00:00
__import__.stock_production_lot_2760337_1510650,__import__.product_1510650,2760337,2020-12-31 00:00:00,485,2020-12-01 00:00:00,2020-10-02 00:00:00
__import__.stock_production_lot_1559041_1510668,__import__.product_1510668,1559041,2019-03-31 00:00:00,689,2019-03-01 00:00:00,2018-12-31 00:00:00
__import__.stock_production_lot_1559071_1510676,__import__.product_1510676,1559071,2019-03-31 00:00:00,945,2019-03-01 00:00:00,2018-12-31 00:00:00
__import__.stock_production_lot_2836572_1510676,__import__.product_1510676,2836572,2021-02-28 00:00:00,575,2021-01-29 00:00:00,2020-11-30 00:00:00
__import__.stock_production_lot_A83338_1515253,__import__.product_1515253,A83338,2020-03-31 00:00:00,525,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_A90941_1515253,__import__.product_1515253,A90941,2020-10-31 00:00:00,836,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_17BQ056_1525641,__import__.product_1525641,17BQ056,2020-01-31 00:00:00,927,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_6KWY_1526680,__import__.product_1526680,6KWY,2019-10-31 00:00:00,832,2019-10-01 00:00:00,2019-08-02 00:00:00
__import__.stock_production_lot_6V4A_1526680,__import__.product_1526680,6V4A,2020-04-30 00:00:00,785,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_A97439_1540855,__import__.product_1540855,A97439,2021-03-31 00:00:00,420,2021-03-01 00:00:00,2020-12-31 00:00:00
__import__.stock_production_lot_C521B3A_1549500,__import__.product_1549500,C521B3A,2019-12-31 00:00:00,367,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_C539B2A_1549500,__import__.product_1549500,C539B2A,2020-02-28 00:00:00,492,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_A154B01_1552132,__import__.product_1552132,A154B01,2019-03-31 00:00:00,830,2019-03-01 00:00:00,2018-12-31 00:00:00
__import__.stock_production_lot_105283_1553155,__import__.product_1553155,105283,2019-07-31 00:00:00,642,2019-07-01 00:00:00,2019-05-02 00:00:00
__import__.stock_production_lot_18F19921_1553379,__import__.product_1553379,18F19921,2020-06-30 00:00:00,216,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_02743164_1554617,__import__.product_1554617,02743164,2020-05-31 00:00:00,600,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_17H27_1561448,__import__.product_1561448,17H27,2022-08-31 00:00:00,372,2022-08-01 00:00:00,2022-06-02 00:00:00
__import__.stock_production_lot_701948281_1575315,__import__.product_1575315,701948281,2022-12-31 00:00:00,660,2022-12-01 00:00:00,2022-10-02 00:00:00
__import__.stock_production_lot_702348288_1575323,__import__.product_1575323,702348288,2022-12-31 00:00:00,114,2022-12-01 00:00:00,2022-10-02 00:00:00
__import__.stock_production_lot_800614285_1575331,__import__.product_1575331,800614285,2023-06-30 00:00:00,597,2023-05-31 00:00:00,2023-04-01 00:00:00
__import__.stock_production_lot_18C281_1575398,__import__.product_1575398,18C281,2021-02-28 00:00:00,855,2021-01-29 00:00:00,2020-11-30 00:00:00
__import__.stock_production_lot_6UVFB_1581541,__import__.product_1581541,6UVFB,2020-04-30 00:00:00,809,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_20031823_1585215,__import__.product_1585215,20031823,2019-09-11 00:00:00,882,2019-08-12 00:00:00,2019-06-13 00:00:00
__import__.stock_production_lot_7215_1589944,__import__.product_1589944,7215,2020-10-31 00:00:00,369,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_170311_1589977,__import__.product_1589977,170311,2020-10-31 00:00:00,395,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_6XE2_1596816,__import__.product_1596816,6XE2,2020-06-30 00:00:00,776,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_1704066_1623776,__import__.product_1623776,1704066,2020-04-30 00:00:00,402,2020-03-31 00:00:00,2020-01-31 00:00:00
__import__.stock_production_lot_101007_1623818,__import__.product_1623818,101007,2019-07-31 00:00:00,973,2019-07-01 00:00:00,2019-05-02 00:00:00
__import__.stock_production_lot_101466_1623818,__import__.product_1623818,101466,2019-07-31 00:00:00,708,2019-07-01 00:00:00,2019-05-02 00:00:00
__import__.stock_production_lot_105284_1632389,__import__.product_1632389,105284,2019-07-31 00:00:00,931,2019-07-01 00:00:00,2019-05-02 00:00:00
__import__.stock_production_lot_17F26188_1633163,__import__.product_1633163,17F26188,2019-06-30 00:00:00,460,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_17F26188_1633171,__import__.product_1633171,17F26188,2019-06-30 00:00:00,384,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_6072501_1635598,__import__.product_1635598,6072501,2022-08-31 00:00:00,224,2022-08-01 00:00:00,2022-06-02 00:00:00
__import__.stock_production_lot_D8030414_1635952,__import__.product_1635952,D8030414,2023-03-31 00:00:00,666,2023-03-01 00:00:00,2022-12-31 00:00:00
__import__.stock_production_lot_390A1_1655810,__import__.product_1655810,390A1,2020-02-28 00:00:00,406,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_408A1_1655810,__import__.product_1655810,408A1,2020-07-31 00:00:00,340,2020-07-01 00:00:00,2020-05-02 00:00:00
__import__.stock_production_lot_431A5_1655810,__import__.product_1655810,431A5,2020-12-31 00:00:00,958,2020-12-01 00:00:00,2020-10-02 00:00:00
__import__.stock_production_lot_431A1_1655828,__import__.product_1655828,431A1,2020-12-31 00:00:00,694,2020-12-01 00:00:00,2020-10-02 00:00:00
__import__.stock_production_lot_442A4_1655828,__import__.product_1655828,442A4,2021-02-20 00:00:00,775,2021-01-21 00:00:00,2020-11-22 00:00:00
__import__.stock_production_lot_7121518_1656222,__import__.product_1656222,7121518,2022-05-31 00:00:00,411,2022-05-01 00:00:00,2022-03-02 00:00:00
__import__.stock_production_lot_J21011D30_1658699,__import__.product_1658699,J21011D30,2019-04-30 00:00:00,212,2019-03-31 00:00:00,2019-01-30 00:00:00
__import__.stock_production_lot_18PGS0C21B_1660380,__import__.product_1660380,18PGS0C21B,2019-10-25 00:00:00,439,2019-09-25 00:00:00,2019-07-27 00:00:00
__import__.stock_production_lot_18C15461_1662865,__import__.product_1662865,18C15461,2020-06-30 00:00:00,218,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_AG_1662873,__import__.product_1662873,AG,2021-01-31 00:00:00,221,2021-01-01 00:00:00,2020-11-02 00:00:00
__import__.stock_production_lot_A6_1662873,__import__.product_1662873,A6,2021-01-31 00:00:00,851,2021-01-01 00:00:00,2020-11-02 00:00:00
__import__.stock_production_lot_17B012_1662881,__import__.product_1662881,17B012,2020-01-31 00:00:00,612,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_27851B10_1664119,__import__.product_1664119,27851B10,2019-05-31 00:00:00,346,2019-05-01 00:00:00,2019-03-02 00:00:00
__import__.stock_production_lot_7C3261G_1684364,__import__.product_1684364,7C3261G,2019-11-30 00:00:00,512,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_8C1531B_1684364,__import__.product_1684364,8C1531B,2020-05-15 00:00:00,783,2020-04-15 00:00:00,2020-02-15 00:00:00
__import__.stock_production_lot_8C0377J_1684372,__import__.product_1684372,8C0377J,2020-02-28 00:00:00,227,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_8C0736F_1684372,__import__.product_1684372,8C0736F,2020-03-04 00:00:00,107,2020-02-03 00:00:00,2019-12-05 00:00:00
__import__.stock_production_lot_EM08017_1685361,__import__.product_1685361,EM08017,2019-07-31 00:00:00,939,2019-07-01 00:00:00,2019-05-02 00:00:00
__import__.stock_production_lot_EM14417_1685361,__import__.product_1685361,EM14417,2019-10-31 00:00:00,473,2019-10-01 00:00:00,2019-08-02 00:00:00
__import__.stock_production_lot_EM16016_1685379,__import__.product_1685379,EM16016,2018-12-31 00:00:00,731,2018-12-01 00:00:00,2018-10-02 00:00:00
__import__.stock_production_lot_80658086_1688795,__import__.product_1688795,80658086,2020-07-31 00:00:00,537,2020-07-01 00:00:00,2020-05-02 00:00:00
__import__.stock_production_lot_A96987_1688803,__import__.product_1688803,A96987,2020-08-31 00:00:00,538,2020-08-01 00:00:00,2020-06-02 00:00:00
__import__.stock_production_lot_B06839_1688803,__import__.product_1688803,B06839,2020-09-30 00:00:00,740,2020-08-31 00:00:00,2020-07-02 00:00:00
__import__.stock_production_lot_A95286_1688811,__import__.product_1688811,A95286,2020-07-31 00:00:00,130,2020-07-01 00:00:00,2020-05-02 00:00:00
__import__.stock_production_lot_27124A10_1689074,__import__.product_1689074,27124A10,2019-04-30 00:00:00,107,2019-03-31 00:00:00,2019-01-30 00:00:00
__import__.stock_production_lot_17KQ114_1693795,__import__.product_1693795,17KQ114,2019-10-31 00:00:00,440,2019-10-01 00:00:00,2019-08-02 00:00:00
__import__.stock_production_lot_17LQ070_1693795,__import__.product_1693795,17LQ070,2019-11-30 00:00:00,920,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_6UZV_1705557,__import__.product_1705557,6UZV,2019-11-30 00:00:00,804,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_6YAS_1705557,__import__.product_1705557,6YAS,2020-03-31 00:00:00,800,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_M601_1710227,__import__.product_1710227,M601,2020-06-30 00:00:00,248,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_17K16_1710235,__import__.product_1710235,17K16,2019-11-30 00:00:00,561,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_18H16_1710235,__import__.product_1710235,18H16,2021-08-31 00:00:00,333,2021-08-01 00:00:00,2021-06-02 00:00:00
__import__.stock_production_lot_A153A01_1730928,__import__.product_1730928,A153A01,2019-03-31 00:00:00,734,2019-03-01 00:00:00,2018-12-31 00:00:00
__import__.stock_production_lot_745660870_1731322,__import__.product_1731322,745660870,2021-01-31 00:00:00,629,2021-01-01 00:00:00,2020-11-02 00:00:00
__import__.stock_production_lot_769712082_1731488,__import__.product_1731488,769712082,2021-08-31 00:00:00,745,2021-08-01 00:00:00,2021-06-02 00:00:00
__import__.stock_production_lot_735390568_1731496,__import__.product_1731496,735390568,2020-11-30 00:00:00,817,2020-10-31 00:00:00,2020-09-01 00:00:00
__import__.stock_production_lot_770192008_1731645,__import__.product_1731645,770192008,2021-08-31 00:00:00,623,2021-08-01 00:00:00,2021-06-02 00:00:00
__import__.stock_production_lot_FL17L2906_1735960,__import__.product_1735960,FL17L2906,2022-12-31 00:00:00,165,2022-12-01 00:00:00,2022-10-02 00:00:00
__import__.stock_production_lot_FL18E1504_1735960,__import__.product_1735960,FL18E1504,2023-04-30 00:00:00,444,2023-03-31 00:00:00,2023-01-30 00:00:00
__import__.stock_production_lot_17K162_1745017,__import__.product_1745017,17K162,2020-11-30 00:00:00,518,2020-10-31 00:00:00,2020-09-01 00:00:00
__import__.stock_production_lot_18A241_1745017,__import__.product_1745017,18A241,2021-01-31 00:00:00,340,2021-01-01 00:00:00,2020-11-02 00:00:00
__import__.stock_production_lot_18A242_1745017,__import__.product_1745017,18A242,2020-01-31 00:00:00,808,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_9240_1745033,__import__.product_1745033,9240,2020-10-31 00:00:00,846,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_9245_1745041,__import__.product_1745041,9245,2020-12-31 00:00:00,788,2020-12-01 00:00:00,2020-10-02 00:00:00
__import__.stock_production_lot_9215_1745058,__import__.product_1745058,9215,2019-12-31 00:00:00,375,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_9250_1745058,__import__.product_1745058,9250,2020-12-31 00:00:00,675,2020-12-01 00:00:00,2020-10-02 00:00:00
__import__.stock_production_lot_170614_1751577,__import__.product_1751577,170614,2020-06-30 00:00:00,368,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_180320_1751577,__import__.product_1751577,180320,2021-03-31 00:00:00,377,2021-03-01 00:00:00,2020-12-31 00:00:00
__import__.stock_production_lot_7LE1861_1754688,__import__.product_1754688,7LE1861,2020-02-01 00:00:00,468,2020-01-02 00:00:00,2019-11-03 00:00:00
__import__.stock_production_lot_18A09_1761832,__import__.product_1761832,18A09,2021-12-31 00:00:00,846,2021-12-01 00:00:00,2021-10-02 00:00:00
__import__.stock_production_lot_18A12_1761865,__import__.product_1761865,18A12,2021-01-31 00:00:00,452,2021-01-01 00:00:00,2020-11-02 00:00:00
__import__.stock_production_lot_KP0CP4S_1770510,__import__.product_1770510,KP0CP4S,2020-10-31 00:00:00,182,2020-10-01 00:00:00,2020-08-02 00:00:00
__import__.stock_production_lot_KP0CRSS_1770528,__import__.product_1770528,KP0CRSS,2020-11-30 00:00:00,417,2020-10-31 00:00:00,2020-09-01 00:00:00
__import__.stock_production_lot_KP0D3JX_1770528,__import__.product_1770528,KP0D3JX,2021-01-31 00:00:00,516,2021-01-01 00:00:00,2020-11-02 00:00:00
__import__.stock_production_lot_KP0CC1T_1770536,__import__.product_1770536,KP0CC1T,2020-03-31 00:00:00,237,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_KP0C8CT_1770569,__import__.product_1770569,KP0C8CT,2020-05-31 00:00:00,495,2020-05-01 00:00:00,2020-03-02 00:00:00
__import__.stock_production_lot_7294600L_1778109,__import__.product_1778109,7294600L,2019-07-31 00:00:00,334,2019-07-01 00:00:00,2019-05-02 00:00:00
__import__.stock_production_lot_7515600G_1778117,__import__.product_1778117,7515600G,2019-12-31 00:00:00,155,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_729132A_1778133,__import__.product_1778133,729132A,2019-07-31 00:00:00,992,2019-07-01 00:00:00,2019-05-02 00:00:00
__import__.stock_production_lot_746534A_1778158,__import__.product_1778158,746534A,2019-11-30 00:00:00,718,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_E363A01_1791698,__import__.product_1791698,E363A01,2019-05-31 00:00:00,767,2019-05-01 00:00:00,2019-03-02 00:00:00
__import__.stock_production_lot_E376B01_1791698,__import__.product_1791698,E376B01,2020-02-28 00:00:00,595,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_73993_1796291,__import__.product_1796291,73993,2020-12-31 00:00:00,218,2020-12-01 00:00:00,2020-10-02 00:00:00
__import__.stock_production_lot_274511_1800156,__import__.product_1800156,274511,2019-06-27 00:00:00,602,2019-05-28 00:00:00,2019-03-29 00:00:00
__import__.stock_production_lot_300119_1800156,__import__.product_1800156,300119,2020-02-19 00:00:00,302,2020-01-20 00:00:00,2019-11-21 00:00:00
__import__.stock_production_lot_F1807201_1802160,__import__.product_1802160,F1807201,2020-03-31 00:00:00,867,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_57598_1806360,__import__.product_1806360,57598,2019-10-31 00:00:00,463,2019-10-01 00:00:00,2019-08-02 00:00:00
__import__.stock_production_lot_EU1801_1806530,__import__.product_1806530,EU1801,2021-01-31 00:00:00,568,2021-01-01 00:00:00,2020-11-02 00:00:00
__import__.stock_production_lot_SES192CA_1807090,__import__.product_1807090,SES192CA,2020-03-31 00:00:00,927,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_06_1809750,__import__.product_1809750,06,2019-11-30 00:00:00,536,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_07_1809750,__import__.product_1809750,07,2020-01-31 00:00:00,636,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_161053635_1813630,__import__.product_1813630,161053635,2019-07-31 00:00:00,805,2019-07-01 00:00:00,2019-05-02 00:00:00
__import__.stock_production_lot_174365_1818490,__import__.product_1818490,174365,2020-10-23 00:00:00,249,2020-09-23 00:00:00,2020-07-25 00:00:00
__import__.stock_production_lot_1803006975_1819070,__import__.product_1819070,1803006975,2020-03-31 00:00:00,107,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_1803006976_1821820,__import__.product_1821820,1803006976,2020-03-31 00:00:00,523,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_180432_1826830,__import__.product_1826830,180432,2019-07-25 00:00:00,424,2019-06-25 00:00:00,2019-04-26 00:00:00
__import__.stock_production_lot_310317_1929927,__import__.product_1929927,310317,2020-03-31 00:00:00,670,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_300619_2016803,__import__.product_2016803,300619,2019-06-30 00:00:00,869,2019-05-31 00:00:00,2019-04-01 00:00:00
__import__.stock_production_lot_301119_2016803,__import__.product_2016803,301119,2019-11-30 00:00:00,638,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_310819_2017545,__import__.product_2017545,310819,2019-08-31 00:00:00,271,2019-08-01 00:00:00,2019-06-02 00:00:00
__import__.stock_production_lot_311219_2017545,__import__.product_2017545,311219,2019-12-31 00:00:00,985,2019-12-01 00:00:00,2019-10-02 00:00:00
__import__.stock_production_lot_300919_2018187,__import__.product_2018187,300919,2019-09-30 00:00:00,558,2019-08-31 00:00:00,2019-07-02 00:00:00
__import__.stock_production_lot_301119_2018187,__import__.product_2018187,301119,2019-11-30 00:00:00,758,2019-10-31 00:00:00,2019-09-01 00:00:00
__import__.stock_production_lot_310818_2018187,__import__.product_2018187,310818,2018-08-31 00:00:00,864,2018-08-01 00:00:00,2018-06-02 00:00:00
__import__.stock_production_lot_280220_2021377,__import__.product_2021377,280220,2020-02-28 00:00:00,276,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_310120_2021377,__import__.product_2021377,310120,2020-01-31 00:00:00,566,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_310120_2023772,__import__.product_2023772,310120,2020-01-31 00:00:00,135,2020-01-01 00:00:00,2019-11-02 00:00:00
__import__.stock_production_lot_0010218_2049153,__import__.product_2049153,0010218,2020-03-31 00:00:00,737,2020-03-01 00:00:00,2020-01-01 00:00:00
__import__.stock_production_lot_L494269_2054807,__import__.product_2054807,L494269,2020-01-11 00:00:00,534,2019-12-12 00:00:00,2019-10-13 00:00:00
__import__.stock_production_lot_01081811_2060424,__import__.product_2060424,01081811,2019-07-27 00:00:00,686,2019-06-27 00:00:00,2019-04-28 00:00:00
__import__.stock_production_lot_C895696_2061265,__import__.product_2061265,C895696,2019-08-31 00:00:00,287,2019-08-01 00:00:00,2019-06-02 00:00:00
__import__.stock_production_lot_C856349_2061273,__import__.product_2061273,C856349,2019-08-31 00:00:00,974,2019-08-01 00:00:00,2019-06-02 00:00:00
__import__.stock_production_lot_C714488_2061281,__import__.product_2061281,C714488,2019-05-31 00:00:00,113,2019-05-01 00:00:00,2019-03-02 00:00:00
__import__.stock_production_lot_C825648_2061281,__import__.product_2061281,C825648,2020-02-28 00:00:00,149,2020-01-29 00:00:00,2019-11-30 00:00:00
__import__.stock_production_lot_C824035_2061299,__import__.product_2061299,C824035,2020-06-30 00:00:00,603,2020-05-31 00:00:00,2020-04-01 00:00:00
__import__.stock_production_lot_C891574_2061299,__import__.product_2061299,C891574,2020-06-30 00:00:00,952,2020-05-31 00:00:00,2020-04-01 00:00:00
