pricelist_id/id,fixed_price,product_tmpl_id/id,compute_price,applied_on,id
scenario.product_pricelist_pb1,0,scenario.product_0018614_product_template,fixed,1_product,scenario.pricelist_item_product_0018614_pb1
scenario.product_pricelist_pb2,0,scenario.product_0018614_product_template,fixed,1_product,scenario.pricelist_item_product_0018614_pb2
scenario.product_pricelist_pb1,0,scenario.product_0018671_product_template,fixed,1_product,scenario.pricelist_item_product_0018671_pb1
scenario.product_pricelist_pb2,0,scenario.product_0018671_product_template,fixed,1_product,scenario.pricelist_item_product_0018671_pb2
scenario.product_pricelist_pb1,0,scenario.product_0018911_product_template,fixed,1_product,scenario.pricelist_item_product_0018911_pb1
scenario.product_pricelist_pb2,0,scenario.product_0018911_product_template,fixed,1_product,scenario.pricelist_item_product_0018911_pb2
scenario.product_pricelist_pb1,0,scenario.product_0019455_product_template,fixed,1_product,scenario.pricelist_item_product_0019455_pb1
scenario.product_pricelist_pb2,0,scenario.product_0019455_product_template,fixed,1_product,scenario.pricelist_item_product_0019455_pb2
scenario.product_pricelist_pb1,0,scenario.product_0019554_product_template,fixed,1_product,scenario.pricelist_item_product_0019554_pb1
scenario.product_pricelist_pb2,0,scenario.product_0019554_product_template,fixed,1_product,scenario.pricelist_item_product_0019554_pb2
scenario.product_pricelist_pb1,0,scenario.product_0019778_product_template,fixed,1_product,scenario.pricelist_item_product_0019778_pb1
scenario.product_pricelist_pb2,0,scenario.product_0019778_product_template,fixed,1_product,scenario.pricelist_item_product_0019778_pb2
scenario.product_pricelist_pb1,0,scenario.product_0019786_product_template,fixed,1_product,scenario.pricelist_item_product_0019786_pb1
scenario.product_pricelist_pb2,0,scenario.product_0019786_product_template,fixed,1_product,scenario.pricelist_item_product_0019786_pb2
scenario.product_pricelist_pb1,0,scenario.product_0020008_product_template,fixed,1_product,scenario.pricelist_item_product_0020008_pb1
scenario.product_pricelist_pb2,0,scenario.product_0020008_product_template,fixed,1_product,scenario.pricelist_item_product_0020008_pb2
scenario.product_pricelist_pb1,0,scenario.product_0020214_product_template,fixed,1_product,scenario.pricelist_item_product_0020214_pb1
scenario.product_pricelist_pb2,0,scenario.product_0020214_product_template,fixed,1_product,scenario.pricelist_item_product_0020214_pb2
scenario.product_pricelist_pb1,0,scenario.product_0021006_product_template,fixed,1_product,scenario.pricelist_item_product_0021006_pb1
scenario.product_pricelist_pb2,0,scenario.product_0021006_product_template,fixed,1_product,scenario.pricelist_item_product_0021006_pb2
scenario.product_pricelist_pb1,0,scenario.product_0021253_product_template,fixed,1_product,scenario.pricelist_item_product_0021253_pb1
scenario.product_pricelist_pb2,0,scenario.product_0021253_product_template,fixed,1_product,scenario.pricelist_item_product_0021253_pb2
scenario.product_pricelist_pb1,0,scenario.product_0021519_product_template,fixed,1_product,scenario.pricelist_item_product_0021519_pb1
scenario.product_pricelist_pb2,0,scenario.product_0021519_product_template,fixed,1_product,scenario.pricelist_item_product_0021519_pb2
scenario.product_pricelist_pb1,12.22,scenario.product_0021830_product_template,fixed,1_product,scenario.pricelist_item_product_0021830_pb1
scenario.product_pricelist_pb2,13.58,scenario.product_0021830_product_template,fixed,1_product,scenario.pricelist_item_product_0021830_pb2
scenario.product_pricelist_pb1,183.15,scenario.product_0022014_product_template,fixed,1_product,scenario.pricelist_item_product_0022014_pb1
scenario.product_pricelist_pb2,183.15,scenario.product_0022014_product_template,fixed,1_product,scenario.pricelist_item_product_0022014_pb2
scenario.product_pricelist_pb1,0,scenario.product_0022269_product_template,fixed,1_product,scenario.pricelist_item_product_0022269_pb1
scenario.product_pricelist_pb2,0,scenario.product_0022269_product_template,fixed,1_product,scenario.pricelist_item_product_0022269_pb2
scenario.product_pricelist_pb1,0,scenario.product_0022277_product_template,fixed,1_product,scenario.pricelist_item_product_0022277_pb1
scenario.product_pricelist_pb2,0,scenario.product_0022277_product_template,fixed,1_product,scenario.pricelist_item_product_0022277_pb2
scenario.product_pricelist_pb1,0,scenario.product_0022897_product_template,fixed,1_product,scenario.pricelist_item_product_0022897_pb1
scenario.product_pricelist_pb2,0,scenario.product_0022897_product_template,fixed,1_product,scenario.pricelist_item_product_0022897_pb2
scenario.product_pricelist_pb1,0,scenario.product_0024166_product_template,fixed,1_product,scenario.pricelist_item_product_0024166_pb1
scenario.product_pricelist_pb2,0,scenario.product_0024166_product_template,fixed,1_product,scenario.pricelist_item_product_0024166_pb2
scenario.product_pricelist_pb1,0,scenario.product_0024414_product_template,fixed,1_product,scenario.pricelist_item_product_0024414_pb1
scenario.product_pricelist_pb2,0,scenario.product_0024414_product_template,fixed,1_product,scenario.pricelist_item_product_0024414_pb2
scenario.product_pricelist_pb1,0,scenario.product_0024935_product_template,fixed,1_product,scenario.pricelist_item_product_0024935_pb1
scenario.product_pricelist_pb2,0,scenario.product_0024935_product_template,fixed,1_product,scenario.pricelist_item_product_0024935_pb2
scenario.product_pricelist_pb1,0,scenario.product_0025163_product_template,fixed,1_product,scenario.pricelist_item_product_0025163_pb1
scenario.product_pricelist_pb2,0,scenario.product_0025163_product_template,fixed,1_product,scenario.pricelist_item_product_0025163_pb2
scenario.product_pricelist_pb1,0,scenario.product_0025700_product_template,fixed,1_product,scenario.pricelist_item_product_0025700_pb1
scenario.product_pricelist_pb2,0,scenario.product_0025700_product_template,fixed,1_product,scenario.pricelist_item_product_0025700_pb2
scenario.product_pricelist_pb1,0,scenario.product_0025817_product_template,fixed,1_product,scenario.pricelist_item_product_0025817_pb1
scenario.product_pricelist_pb2,0,scenario.product_0025817_product_template,fixed,1_product,scenario.pricelist_item_product_0025817_pb2
scenario.product_pricelist_pb1,0,scenario.product_0025825_product_template,fixed,1_product,scenario.pricelist_item_product_0025825_pb1
scenario.product_pricelist_pb2,0,scenario.product_0025825_product_template,fixed,1_product,scenario.pricelist_item_product_0025825_pb2
scenario.product_pricelist_pb1,0,scenario.product_0025916_product_template,fixed,1_product,scenario.pricelist_item_product_0025916_pb1
scenario.product_pricelist_pb2,0,scenario.product_0025916_product_template,fixed,1_product,scenario.pricelist_item_product_0025916_pb2
scenario.product_pricelist_pb1,0,scenario.product_0026245_product_template,fixed,1_product,scenario.pricelist_item_product_0026245_pb1
scenario.product_pricelist_pb2,0,scenario.product_0026245_product_template,fixed,1_product,scenario.pricelist_item_product_0026245_pb2
scenario.product_pricelist_pb1,0,scenario.product_0026518_product_template,fixed,1_product,scenario.pricelist_item_product_0026518_pb1
scenario.product_pricelist_pb2,0,scenario.product_0026518_product_template,fixed,1_product,scenario.pricelist_item_product_0026518_pb2
scenario.product_pricelist_pb1,17.50,scenario.product_0026963_product_template,fixed,1_product,scenario.pricelist_item_product_0026963_pb1
scenario.product_pricelist_pb2,17.50,scenario.product_0026963_product_template,fixed,1_product,scenario.pricelist_item_product_0026963_pb2
scenario.product_pricelist_pb1,0,scenario.product_0027400_product_template,fixed,1_product,scenario.pricelist_item_product_0027400_pb1
scenario.product_pricelist_pb2,0,scenario.product_0027400_product_template,fixed,1_product,scenario.pricelist_item_product_0027400_pb2
scenario.product_pricelist_pb1,0,scenario.product_0027771_product_template,fixed,1_product,scenario.pricelist_item_product_0027771_pb1
scenario.product_pricelist_pb2,0,scenario.product_0027771_product_template,fixed,1_product,scenario.pricelist_item_product_0027771_pb2
scenario.product_pricelist_pb1,1.95,scenario.product_0027904_product_template,fixed,1_product,scenario.pricelist_item_product_0027904_pb1
scenario.product_pricelist_pb2,1.95,scenario.product_0027904_product_template,fixed,1_product,scenario.pricelist_item_product_0027904_pb2
scenario.product_pricelist_pb1,0,scenario.product_0028555_product_template,fixed,1_product,scenario.pricelist_item_product_0028555_pb1
scenario.product_pricelist_pb2,0,scenario.product_0028555_product_template,fixed,1_product,scenario.pricelist_item_product_0028555_pb2
scenario.product_pricelist_pb1,0,scenario.product_0028829_product_template,fixed,1_product,scenario.pricelist_item_product_0028829_pb1
scenario.product_pricelist_pb2,0,scenario.product_0028829_product_template,fixed,1_product,scenario.pricelist_item_product_0028829_pb2
scenario.product_pricelist_pb1,0,scenario.product_0029025_product_template,fixed,1_product,scenario.pricelist_item_product_0029025_pb1
scenario.product_pricelist_pb2,0,scenario.product_0029025_product_template,fixed,1_product,scenario.pricelist_item_product_0029025_pb2
scenario.product_pricelist_pb1,0,scenario.product_0029058_product_template,fixed,1_product,scenario.pricelist_item_product_0029058_pb1
scenario.product_pricelist_pb2,0,scenario.product_0029058_product_template,fixed,1_product,scenario.pricelist_item_product_0029058_pb2
scenario.product_pricelist_pb1,16.56,scenario.product_0029132_product_template,fixed,1_product,scenario.pricelist_item_product_0029132_pb1
scenario.product_pricelist_pb2,16.56,scenario.product_0029132_product_template,fixed,1_product,scenario.pricelist_item_product_0029132_pb2
scenario.product_pricelist_pb1,61.58,scenario.product_0029149_product_template,fixed,1_product,scenario.pricelist_item_product_0029149_pb1
scenario.product_pricelist_pb2,61.58,scenario.product_0029149_product_template,fixed,1_product,scenario.pricelist_item_product_0029149_pb2
scenario.product_pricelist_pb1,0,scenario.product_0029157_product_template,fixed,1_product,scenario.pricelist_item_product_0029157_pb1
scenario.product_pricelist_pb2,0,scenario.product_0029157_product_template,fixed,1_product,scenario.pricelist_item_product_0029157_pb2
scenario.product_pricelist_pb1,0,scenario.product_0029249_product_template,fixed,1_product,scenario.pricelist_item_product_0029249_pb1
scenario.product_pricelist_pb2,0,scenario.product_0029249_product_template,fixed,1_product,scenario.pricelist_item_product_0029249_pb2
scenario.product_pricelist_pb1,0,scenario.product_0029348_product_template,fixed,1_product,scenario.pricelist_item_product_0029348_pb1
scenario.product_pricelist_pb2,0,scenario.product_0029348_product_template,fixed,1_product,scenario.pricelist_item_product_0029348_pb2
scenario.product_pricelist_pb1,0,scenario.product_0029777_product_template,fixed,1_product,scenario.pricelist_item_product_0029777_pb1
scenario.product_pricelist_pb2,0,scenario.product_0029777_product_template,fixed,1_product,scenario.pricelist_item_product_0029777_pb2
scenario.product_pricelist_pb1,0,scenario.product_0030304_product_template,fixed,1_product,scenario.pricelist_item_product_0030304_pb1
scenario.product_pricelist_pb2,0,scenario.product_0030304_product_template,fixed,1_product,scenario.pricelist_item_product_0030304_pb2
scenario.product_pricelist_pb1,2.06,scenario.product_0030494_product_template,fixed,1_product,scenario.pricelist_item_product_0030494_pb1
scenario.product_pricelist_pb2,2.06,scenario.product_0030494_product_template,fixed,1_product,scenario.pricelist_item_product_0030494_pb2
scenario.product_pricelist_pb1,0,scenario.product_0031005_product_template,fixed,1_product,scenario.pricelist_item_product_0031005_pb1
scenario.product_pricelist_pb2,0,scenario.product_0031005_product_template,fixed,1_product,scenario.pricelist_item_product_0031005_pb2
scenario.product_pricelist_pb1,0,scenario.product_0031450_product_template,fixed,1_product,scenario.pricelist_item_product_0031450_pb1
scenario.product_pricelist_pb2,0,scenario.product_0031450_product_template,fixed,1_product,scenario.pricelist_item_product_0031450_pb2
scenario.product_pricelist_pb1,0,scenario.product_0031468_product_template,fixed,1_product,scenario.pricelist_item_product_0031468_pb1
scenario.product_pricelist_pb2,0,scenario.product_0031468_product_template,fixed,1_product,scenario.pricelist_item_product_0031468_pb2
scenario.product_pricelist_pb1,0,scenario.product_0033019_product_template,fixed,1_product,scenario.pricelist_item_product_0033019_pb1
scenario.product_pricelist_pb2,0,scenario.product_0033019_product_template,fixed,1_product,scenario.pricelist_item_product_0033019_pb2
scenario.product_pricelist_pb1,0,scenario.product_0033050_product_template,fixed,1_product,scenario.pricelist_item_product_0033050_pb1
scenario.product_pricelist_pb2,0,scenario.product_0033050_product_template,fixed,1_product,scenario.pricelist_item_product_0033050_pb2
scenario.product_pricelist_pb1,0,scenario.product_0033282_product_template,fixed,1_product,scenario.pricelist_item_product_0033282_pb1
scenario.product_pricelist_pb2,0,scenario.product_0033282_product_template,fixed,1_product,scenario.pricelist_item_product_0033282_pb2
scenario.product_pricelist_pb1,0,scenario.product_0033530_product_template,fixed,1_product,scenario.pricelist_item_product_0033530_pb1
scenario.product_pricelist_pb2,0,scenario.product_0033530_product_template,fixed,1_product,scenario.pricelist_item_product_0033530_pb2
scenario.product_pricelist_pb1,0,scenario.product_0033548_product_template,fixed,1_product,scenario.pricelist_item_product_0033548_pb1
scenario.product_pricelist_pb2,0,scenario.product_0033548_product_template,fixed,1_product,scenario.pricelist_item_product_0033548_pb2
scenario.product_pricelist_pb1,0,scenario.product_0033571_product_template,fixed,1_product,scenario.pricelist_item_product_0033571_pb1
scenario.product_pricelist_pb2,0,scenario.product_0033571_product_template,fixed,1_product,scenario.pricelist_item_product_0033571_pb2
scenario.product_pricelist_pb1,0,scenario.product_0033795_product_template,fixed,1_product,scenario.pricelist_item_product_0033795_pb1
scenario.product_pricelist_pb2,0,scenario.product_0033795_product_template,fixed,1_product,scenario.pricelist_item_product_0033795_pb2
scenario.product_pricelist_pb1,0,scenario.product_0033910_product_template,fixed,1_product,scenario.pricelist_item_product_0033910_pb1
scenario.product_pricelist_pb2,0,scenario.product_0033910_product_template,fixed,1_product,scenario.pricelist_item_product_0033910_pb2
scenario.product_pricelist_pb1,0,scenario.product_0034009_product_template,fixed,1_product,scenario.pricelist_item_product_0034009_pb1
scenario.product_pricelist_pb2,0,scenario.product_0034009_product_template,fixed,1_product,scenario.pricelist_item_product_0034009_pb2
scenario.product_pricelist_pb1,0,scenario.product_0034058_product_template,fixed,1_product,scenario.pricelist_item_product_0034058_pb1
scenario.product_pricelist_pb2,0,scenario.product_0034058_product_template,fixed,1_product,scenario.pricelist_item_product_0034058_pb2
scenario.product_pricelist_pb1,0,scenario.product_0034637_product_template,fixed,1_product,scenario.pricelist_item_product_0034637_pb1
scenario.product_pricelist_pb2,0,scenario.product_0034637_product_template,fixed,1_product,scenario.pricelist_item_product_0034637_pb2
scenario.product_pricelist_pb1,0,scenario.product_0035000_product_template,fixed,1_product,scenario.pricelist_item_product_0035000_pb1
scenario.product_pricelist_pb2,0,scenario.product_0035000_product_template,fixed,1_product,scenario.pricelist_item_product_0035000_pb2
scenario.product_pricelist_pb1,135.45,scenario.product_0035434_product_template,fixed,1_product,scenario.pricelist_item_product_0035434_pb1
scenario.product_pricelist_pb2,135.45,scenario.product_0035434_product_template,fixed,1_product,scenario.pricelist_item_product_0035434_pb2
scenario.product_pricelist_pb1,0,scenario.product_0035469_product_template,fixed,1_product,scenario.pricelist_item_product_0035469_pb1
scenario.product_pricelist_pb2,0,scenario.product_0035469_product_template,fixed,1_product,scenario.pricelist_item_product_0035469_pb2
scenario.product_pricelist_pb1,0,scenario.product_0035600_product_template,fixed,1_product,scenario.pricelist_item_product_0035600_pb1
scenario.product_pricelist_pb2,0,scenario.product_0035600_product_template,fixed,1_product,scenario.pricelist_item_product_0035600_pb2
scenario.product_pricelist_pb1,0,scenario.product_0035725_product_template,fixed,1_product,scenario.pricelist_item_product_0035725_pb1
scenario.product_pricelist_pb2,0,scenario.product_0035725_product_template,fixed,1_product,scenario.pricelist_item_product_0035725_pb2
scenario.product_pricelist_pb1,0,scenario.product_0036517_product_template,fixed,1_product,scenario.pricelist_item_product_0036517_pb1
scenario.product_pricelist_pb2,0,scenario.product_0036517_product_template,fixed,1_product,scenario.pricelist_item_product_0036517_pb2
scenario.product_pricelist_pb1,0,scenario.product_0036566_product_template,fixed,1_product,scenario.pricelist_item_product_0036566_pb1
scenario.product_pricelist_pb2,0,scenario.product_0036566_product_template,fixed,1_product,scenario.pricelist_item_product_0036566_pb2
scenario.product_pricelist_pb1,0,scenario.product_0036632_product_template,fixed,1_product,scenario.pricelist_item_product_0036632_pb1
scenario.product_pricelist_pb2,0,scenario.product_0036632_product_template,fixed,1_product,scenario.pricelist_item_product_0036632_pb2
scenario.product_pricelist_pb1,0,scenario.product_0036707_product_template,fixed,1_product,scenario.pricelist_item_product_0036707_pb1
scenario.product_pricelist_pb2,0,scenario.product_0036707_product_template,fixed,1_product,scenario.pricelist_item_product_0036707_pb2
scenario.product_pricelist_pb1,6.21,scenario.product_0037028_product_template,fixed,1_product,scenario.pricelist_item_product_0037028_pb1
scenario.product_pricelist_pb2,6.21,scenario.product_0037028_product_template,fixed,1_product,scenario.pricelist_item_product_0037028_pb2
scenario.product_pricelist_pb1,6.90,scenario.product_0037077_product_template,fixed,1_product,scenario.pricelist_item_product_0037077_pb1
scenario.product_pricelist_pb2,6.90,scenario.product_0037077_product_template,fixed,1_product,scenario.pricelist_item_product_0037077_pb2
scenario.product_pricelist_pb1,0,scenario.product_0037457_product_template,fixed,1_product,scenario.pricelist_item_product_0037457_pb1
scenario.product_pricelist_pb2,0,scenario.product_0037457_product_template,fixed,1_product,scenario.pricelist_item_product_0037457_pb2
scenario.product_pricelist_pb1,0,scenario.product_0037473_product_template,fixed,1_product,scenario.pricelist_item_product_0037473_pb1
scenario.product_pricelist_pb2,0,scenario.product_0037473_product_template,fixed,1_product,scenario.pricelist_item_product_0037473_pb2
scenario.product_pricelist_pb1,0,scenario.product_0037556_product_template,fixed,1_product,scenario.pricelist_item_product_0037556_pb1
scenario.product_pricelist_pb2,0,scenario.product_0037556_product_template,fixed,1_product,scenario.pricelist_item_product_0037556_pb2
scenario.product_pricelist_pb1,0,scenario.product_0037820_product_template,fixed,1_product,scenario.pricelist_item_product_0037820_pb1
scenario.product_pricelist_pb2,0,scenario.product_0037820_product_template,fixed,1_product,scenario.pricelist_item_product_0037820_pb2
scenario.product_pricelist_pb1,33.10,scenario.product_0038100_product_template,fixed,1_product,scenario.pricelist_item_product_0038100_pb1
scenario.product_pricelist_pb2,33.10,scenario.product_0038100_product_template,fixed,1_product,scenario.pricelist_item_product_0038100_pb2
scenario.product_pricelist_pb1,28.90,scenario.product_0038101_product_template,fixed,1_product,scenario.pricelist_item_product_0038101_pb1
scenario.product_pricelist_pb2,28.90,scenario.product_0038101_product_template,fixed,1_product,scenario.pricelist_item_product_0038101_pb2
scenario.product_pricelist_pb1,24.80,scenario.product_0038102_product_template,fixed,1_product,scenario.pricelist_item_product_0038102_pb1
scenario.product_pricelist_pb2,24.80,scenario.product_0038102_product_template,fixed,1_product,scenario.pricelist_item_product_0038102_pb2
scenario.product_pricelist_pb1,23.60,scenario.product_0038103_product_template,fixed,1_product,scenario.pricelist_item_product_0038103_pb1
scenario.product_pricelist_pb2,23.60,scenario.product_0038103_product_template,fixed,1_product,scenario.pricelist_item_product_0038103_pb2
scenario.product_pricelist_pb1,24.80,scenario.product_0038104_product_template,fixed,1_product,scenario.pricelist_item_product_0038104_pb1
scenario.product_pricelist_pb2,24.80,scenario.product_0038104_product_template,fixed,1_product,scenario.pricelist_item_product_0038104_pb2
scenario.product_pricelist_pb1,26.40,scenario.product_0038105_product_template,fixed,1_product,scenario.pricelist_item_product_0038105_pb1
scenario.product_pricelist_pb2,26.40,scenario.product_0038105_product_template,fixed,1_product,scenario.pricelist_item_product_0038105_pb2
scenario.product_pricelist_pb1,28.90,scenario.product_0038106_product_template,fixed,1_product,scenario.pricelist_item_product_0038106_pb1
scenario.product_pricelist_pb2,28.90,scenario.product_0038106_product_template,fixed,1_product,scenario.pricelist_item_product_0038106_pb2
scenario.product_pricelist_pb1,0,scenario.product_0038224_product_template,fixed,1_product,scenario.pricelist_item_product_0038224_pb1
scenario.product_pricelist_pb2,0,scenario.product_0038224_product_template,fixed,1_product,scenario.pricelist_item_product_0038224_pb2
scenario.product_pricelist_pb1,0,scenario.product_0038521_product_template,fixed,1_product,scenario.pricelist_item_product_0038521_pb1
scenario.product_pricelist_pb2,0,scenario.product_0038521_product_template,fixed,1_product,scenario.pricelist_item_product_0038521_pb2
scenario.product_pricelist_pb1,75.12,scenario.product_0038715_product_template,fixed,1_product,scenario.pricelist_item_product_0038715_pb1
scenario.product_pricelist_pb2,75.12,scenario.product_0038715_product_template,fixed,1_product,scenario.pricelist_item_product_0038715_pb2
scenario.product_pricelist_pb1,7.48,scenario.product_0038719_product_template,fixed,1_product,scenario.pricelist_item_product_0038719_pb1
scenario.product_pricelist_pb2,7.48,scenario.product_0038719_product_template,fixed,1_product,scenario.pricelist_item_product_0038719_pb2
scenario.product_pricelist_pb1,0,scenario.product_0038927_product_template,fixed,1_product,scenario.pricelist_item_product_0038927_pb1
scenario.product_pricelist_pb2,0,scenario.product_0038927_product_template,fixed,1_product,scenario.pricelist_item_product_0038927_pb2
