pricelist_id/id,fixed_price,product_tmpl_id/id,compute_price,applied_on,id
specific_data.product_pricelist_pb2,14.37,__import__.product_5826095_product_template,fixed,1_product,__import__.pricelist_item_product_5826095_pb2
specific_data.product_pricelist_pb2,50.45,__import__.product_5826548_product_template,fixed,1_product,__import__.pricelist_item_product_5826548_pb2
specific_data.product_pricelist_pb2,27.52,__import__.product_5828408_product_template,fixed,1_product,__import__.pricelist_item_product_5828408_pb2
specific_data.product_pricelist_pb2,22.60,__import__.product_5828647_product_template,fixed,1_product,__import__.pricelist_item_product_5828647_pb2
specific_data.product_pricelist_pb2,22.60,__import__.product_5828648_product_template,fixed,1_product,__import__.pricelist_item_product_5828648_pb2
specific_data.product_pricelist_pb2,35.43,__import__.product_5828662_product_template,fixed,1_product,__import__.pricelist_item_product_5828662_pb2
specific_data.product_pricelist_pb2,36.38,__import__.product_5828665_product_template,fixed,1_product,__import__.pricelist_item_product_5828665_pb2
specific_data.product_pricelist_pb2,39.72,__import__.product_5828965_product_template,fixed,1_product,__import__.pricelist_item_product_5828965_pb2
specific_data.product_pricelist_pb2,10.55,__import__.product_5829001_product_template,fixed,1_product,__import__.pricelist_item_product_5829001_pb2
specific_data.product_pricelist_pb2,29.32,__import__.product_5829002_product_template,fixed,1_product,__import__.pricelist_item_product_5829002_pb2
specific_data.product_pricelist_pb2,29.32,__import__.product_5829003_product_template,fixed,1_product,__import__.pricelist_item_product_5829003_pb2
specific_data.product_pricelist_pb2,52.29,__import__.product_5829183_product_template,fixed,1_product,__import__.pricelist_item_product_5829183_pb2
specific_data.product_pricelist_pb2,15.14,__import__.product_5829188_product_template,fixed,1_product,__import__.pricelist_item_product_5829188_pb2
specific_data.product_pricelist_pb2,27.83,__import__.product_7196822_product_template,fixed,1_product,__import__.pricelist_item_product_7196822_pb2
specific_data.product_pricelist_pb2,40.06,__import__.product_7197017_product_template,fixed,1_product,__import__.pricelist_item_product_7197017_pb2
specific_data.product_pricelist_pb2,40.67,__import__.product_7197069_product_template,fixed,1_product,__import__.pricelist_item_product_7197069_pb2
